"Matchday","Team","Player_Name","Starting","Min","TMValue"
2021-08-29,"Sampdoria","Emil Audero","Pitch",90,1.2e+07
2021-10-03,"Sampdoria","Emil Audero","Pitch",90,1.2e+07
2021-11-07,"Sampdoria","Emil Audero","Pitch",90,1.2e+07
2021-11-27,"Sampdoria","Emil Audero","Pitch",90,1.2e+07
2021-11-21,"Sampdoria","Emil Audero","Pitch",90,1.2e+07
2022-01-06,"Sampdoria","Emil Audero","Pitch",90,1.2e+07
2021-12-19,"Sampdoria","Emil Audero","Pitch",90,1.2e+07
2022-01-09,"Sampdoria","Emil Audero","Pitch",45,1.2e+07
2021-09-23,"Sampdoria","Emil Audero","Pitch",90,1.2e+07
2021-12-05,"Sampdoria","Emil Audero","Pitch",90,1.2e+07
2022-01-09,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2021-11-06,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2021-10-26,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2021-08-28,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2022-01-17,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2021-12-19,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2022-03-06,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2021-12-13,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2021-10-16,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2021-09-12,"Spezia","Emmanuel Gyasi","Pitch",85,2500000
2021-12-05,"Spezia","Emmanuel Gyasi","Pitch",75,2500000
2021-10-22,"Spezia","Emmanuel Gyasi","Pitch",58,2500000
2022-02-21,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2021-09-25,"Spezia","Emmanuel Gyasi","Pitch",78,2500000
2021-12-22,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2021-08-23,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2021-10-03,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2021-12-01,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2022-02-27,"Spezia","Emmanuel Gyasi","Bench",28,2500000
2021-11-20,"Spezia","Emmanuel Gyasi","Pitch",80,2500000
2021-09-22,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2022-01-23,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2022-02-07,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2022-02-14,"Spezia","Emmanuel Gyasi","Pitch",55,2500000
2021-09-19,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2021-10-31,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2022-01-06,"Spezia","Emmanuel Gyasi","Pitch",90,2500000
2022-01-16,"Venezia","Ethan Ampadu","Pitch",90,1.5e+07
2021-10-23,"Venezia","Ethan Ampadu","Pitch",67,1.5e+07
2021-11-07,"Venezia","Ethan Ampadu","Pitch",90,1.5e+07
2022-01-09,"Venezia","Ethan Ampadu","Pitch",90,1.5e+07
2021-10-18,"Venezia","Ethan Ampadu","Pitch",90,1.5e+07
2022-03-06,"Venezia","Ethan Ampadu","Bench",27,1.5e+07
2021-09-27,"Venezia","Ethan Ampadu","Bench",53,1.5e+07
2021-10-26,"Venezia","Ethan Ampadu","Bench",21,1.5e+07
2022-01-22,"Venezia","Ethan Ampadu","Pitch",90,1.5e+07
2021-11-27,"Venezia","Ethan Ampadu","Pitch",83,1.5e+07
2022-02-06,"Venezia","Ethan Ampadu","Pitch",77,1.5e+07
2021-12-22,"Venezia","Ethan Ampadu","Pitch",73,1.5e+07
2021-11-21,"Venezia","Ethan Ampadu","Pitch",90,1.5e+07
2022-02-27,"Venezia","Ethan Ampadu","Pitch",90,1.5e+07
2021-12-19,"Venezia","Ethan Ampadu","Pitch",57,1.5e+07
2022-02-20,"Venezia","Ethan Ampadu","Pitch",90,1.5e+07
2021-10-01,"Venezia","Ethan Ampadu","Pitch",53,1.5e+07
2021-12-11,"Venezia","Ethan Ampadu","Pitch",63,1.5e+07
2021-11-30,"Venezia","Ethan Ampadu","Pitch",90,1.5e+07
2022-02-12,"Venezia","Ethan Ampadu","Pitch",90,1.5e+07
2022-03-06,"Torino","Etrit Berisha","Pitch",90,8e+05
2021-11-21,"Napoli","Fabián Ruiz Peña","Pitch",90,5.5e+07
2021-09-23,"Napoli","Fabián Ruiz Peña","Pitch",90,5.5e+07
2021-10-24,"Napoli","Fabián Ruiz Peña","Pitch",90,5.5e+07
2022-01-23,"Napoli","Fabián Ruiz Peña","Pitch",63,5.5e+07
2021-10-03,"Napoli","Fabián Ruiz Peña","Pitch",83,5.5e+07
2022-03-06,"Napoli","Fabián Ruiz Peña","Pitch",75,5.5e+07
2021-09-20,"Napoli","Fabián Ruiz Peña","Pitch",80,5.5e+07
2022-01-17,"Napoli","Fabián Ruiz Peña","Pitch",85,5.5e+07
2021-09-11,"Napoli","Fabián Ruiz Peña","Pitch",90,5.5e+07
2021-09-26,"Napoli","Fabián Ruiz Peña","Pitch",87,5.5e+07
2022-02-27,"Napoli","Fabián Ruiz Peña","Pitch",90,5.5e+07
2021-10-31,"Napoli","Fabián Ruiz Peña","Pitch",90,5.5e+07
2021-10-17,"Napoli","Fabián Ruiz Peña","Pitch",90,5.5e+07
2022-02-12,"Napoli","Fabián Ruiz Peña","Pitch",73,5.5e+07
2021-10-28,"Napoli","Fabián Ruiz Peña","Pitch",90,5.5e+07
2021-12-01,"Napoli","Fabián Ruiz Peña","Pitch",65,5.5e+07
2022-02-21,"Napoli","Fabián Ruiz Peña","Bench",24,5.5e+07
2021-08-22,"Napoli","Fabián Ruiz Peña","Pitch",71,5.5e+07
2021-11-28,"Napoli","Fabián Ruiz Peña","Pitch",85,5.5e+07
2021-08-29,"Napoli","Fabián Ruiz Peña","Pitch",90,5.5e+07
2022-02-06,"Napoli","Fabián Ruiz Peña","Pitch",90,5.5e+07
2022-01-09,"Napoli","Fabián Ruiz Peña","Bench",11,5.5e+07
2021-11-07,"Napoli","Fabián Ruiz Peña","Pitch",90,5.5e+07
2021-10-27,"Empoli","Fabiano Parisi","Pitch",90,3500000
2022-02-19,"Empoli","Fabiano Parisi","Pitch",77,3500000
2021-12-12,"Empoli","Fabiano Parisi","Pitch",90,3500000
2021-10-17,"Empoli","Fabiano Parisi","Bench",9,3500000
2021-12-22,"Empoli","Fabiano Parisi","Pitch",90,3500000
2021-11-05,"Empoli","Fabiano Parisi","Bench",32,3500000
2021-10-31,"Empoli","Fabiano Parisi","Bench",11,3500000
2022-02-13,"Empoli","Fabiano Parisi","Pitch",90,3500000
2021-12-06,"Empoli","Fabiano Parisi","Pitch",90,3500000
2021-12-02,"Empoli","Fabiano Parisi","Bench",30,3500000
2022-02-26,"Empoli","Fabiano Parisi","Bench",21,3500000
2022-02-06,"Empoli","Fabiano Parisi","Pitch",69,3500000
2022-01-06,"Empoli","Fabiano Parisi","Pitch",32,3500000
2021-11-27,"Empoli","Fabiano Parisi","Pitch",71,3500000
2022-03-06,"Empoli","Fabiano Parisi","Pitch",90,3500000
2021-12-19,"Empoli","Fabiano Parisi","Bench",28,3500000
2022-01-21,"Hellas Verona","Fabio Depaoli","Bench",5,2500000
2022-01-06,"Hellas Verona","Fabio Depaoli","Bench",9,2500000
2022-03-06,"Hellas Verona","Fabio Depaoli","Bench",30,2500000
2021-09-23,"Sampdoria","Fabio Depaoli","Bench",20,2500000
2022-02-27,"Hellas Verona","Fabio Depaoli","Bench",4,2500000
2022-02-13,"Hellas Verona","Fabio Depaoli","Pitch",81,2500000
2021-09-19,"Sampdoria","Fabio Depaoli","Bench",22,2500000
2022-02-19,"Hellas Verona","Fabio Depaoli","Bench",36,2500000
2021-08-29,"Sampdoria","Fabio Depaoli","Bench",6,2500000
2021-10-17,"Sampdoria","Fabio Depaoli","Bench",4,2500000
2022-01-16,"Hellas Verona","Fabio Depaoli","Pitch",67,2500000
2022-02-06,"Hellas Verona","Fabio Depaoli","Pitch",90,2500000
2021-12-22,"Sampdoria","Fabio Depaoli","Bench",2,2500000
2021-09-26,"Sampdoria","Fabio Depaoli","Pitch",58,2500000
2022-01-09,"Hellas Verona","Fabio Depaoli","Pitch",58,2500000
2021-11-27,"Sampdoria","Fabio Quagliarella","Pitch",85,1e+06
2021-11-30,"Sampdoria","Fabio Quagliarella","Bench",37,1e+06
2022-01-15,"Sampdoria","Fabio Quagliarella","Bench",13,1e+06
2021-08-23,"Sampdoria","Fabio Quagliarella","Pitch",90,1e+06
2022-03-05,"Sampdoria","Fabio Quagliarella","Pitch",90,1e+06
2022-02-28,"Sampdoria","Fabio Quagliarella","Pitch",45,1e+06
2021-10-27,"Sampdoria","Fabio Quagliarella","Bench",25,1e+06
2021-09-12,"Sampdoria","Fabio Quagliarella","Pitch",66,1e+06
2021-10-03,"Sampdoria","Fabio Quagliarella","Pitch",86,1e+06
2021-10-17,"Sampdoria","Fabio Quagliarella","Pitch",90,1e+06
2021-09-26,"Sampdoria","Fabio Quagliarella","Pitch",90,1e+06
2021-12-19,"Sampdoria","Fabio Quagliarella","Bench",16,1e+06
2021-12-22,"Sampdoria","Fabio Quagliarella","Bench",15,1e+06
2021-09-19,"Sampdoria","Fabio Quagliarella","Pitch",90,1e+06
2021-08-29,"Sampdoria","Fabio Quagliarella","Pitch",90,1e+06
