Matchweek,Match_Date,Home_Team,Away_Team,Win,log_ratio_Value,Cup_Home,Cup_Away,Winvalue,Home_Performance,Away_Performance,Home_Diff_Goals,Away_Diff_Goals,Aprob_TMValue_Costant,Dprob_TMValue_Costant,Hprob_TMValue_Costant,TMValue_Costant_pred,ln_TM_Home,ln_TM_Away,log_ratio_ln_TM,Aprob_TMValue_Lineups,Dprob_TMValue_Lineups,Hprob_TMValue_Lineups,TMValue_Lineups_pred,Elo_Home,Elo_Away,ratio_Elo
17,2021-12-12,Torino,Bologna,H,0.3652267144215145,0,0,2,-2.0,0.0,3,-4,0.14875801755798115,0.2590306222726987,0.5922113601693202,H,79616666.66666667,77422222.22222222,0.027949602965787527,0.2529680260344358,0.33314575216888864,0.41388622179667556,H,1582.944092,1597.509155,0.9908826419213854
17,2021-12-11,Udinese,Milan,D,-1.5083191277461874,0,1,1,-2.0,1.5,-6,17,0.59464183957559,0.2578712518794012,0.1474869085450088,A,63554444.44444445,259400000.0,-1.4064743405090685,0.47279946293711367,0.31669120629851605,0.21050933076437023,A,1571.764771,1797.220337,0.8745531856286801
18,2021-12-19,Sampdoria,Venezia,D,0.16223424819656684,1,1,1,-1.0,-2.0,-8,-14,0.32347307559723126,0.32978795304511554,0.3467389713576532,H,46911111.11111111,40672222.222222224,0.14270919932156845,0.3594280975266482,0.3417513238881879,0.2988205785851639,A,1598.110352,1492.287964,1.0709128469523728
18,2021-12-17,Salernitana,Internazionale,A,-2.2906758941384426,0,1,0,-2.0,2.0,-26,28,0.7862832045725704,0.1491872384830052,0.06452955694442442,A,9155555.555555556,268366666.66666666,-3.3779933450586186,0.8653235329641398,0.09879508603285936,0.03588138100300087,A,1430.570313,1884.278442,0.7592138619818694
18,2021-12-17,Lazio,Genoa,H,0.904951266564878,1,0,2,-1.0,-2.0,1,-16,0.15092510238032303,0.2609781921621014,0.5880967054575755,H,165000000.0,29624444.444444444,1.717345627551269,0.06995459352069831,0.16932751894737363,0.760717887531928,H,1688.450195,1534.444946,1.1003654444569428
18,2021-12-18,Cagliari,Udinese,A,0.2265276492984503,1,1,0,-2.0,-2.0,-17,-6,0.2557411263126384,0.3194438089202946,0.42481506476706704,H,69044444.44444445,61002222.222222224,0.12384012624047265,0.22522055788939904,0.3234422857213433,0.4513371563892576,H,1529.396851,1576.731689,0.969979142088518
18,2021-12-19,Spezia,Empoli,D,-0.21280457351903043,1,1,1,-2.0,0.5,-21,-2,0.2502804163441709,0.31782945339991747,0.43189013025591155,H,35238888.88888889,56888888.88888889,-0.4789497769596017,0.2528918656465522,0.33312413356867376,0.41398400078477404,H,1496.33313,1580.1073,0.9469819739456935
18,2021-12-19,Fiorentina,Sassuolo,D,0.12252749139674611,1,0,1,2.0,-1.0,9,2,0.45103025470150276,0.3129726308453858,0.2359971144531114,A,182605555.55555555,135777777.7777778,0.2963088300319439,0.42698557644229623,0.330070568963265,0.24294385459443874,A,1652.059204,1675.12793,0.9862286780687848
18,2021-12-19,Milan,Napoli,A,-0.08076782306456984,0,0,0,1.0,-1.0,17,21,0.45750959096522936,0.3111731857051816,0.23131722332958904,A,224200000.0,215457777.77777776,0.03977354707567106,0.37698902396194717,0.3397655316305768,0.28324544440747607,A,1792.253418,1785.21106,1.0039448321589493
18,2021-12-19,Torino,Hellas Verona,H,0.5681728123724621,1,1,2,-1.0,-1.5,4,3,0.19757471687447162,0.29486060512075285,0.5075646780047756,H,84766666.66666667,62115555.55555555,0.31090593415049195,0.24885489263782307,0.33194035761952784,0.41920474974264904,H,1590.2771,1603.725464,0.9916142978945678
18,2021-12-18,Atalanta,Roma,A,-0.027903958249173487,0,0,0,2.0,0.5,17,7,0.40984245129021774,0.32252044643603656,0.26763710227374576,A,204122222.2222222,222351111.1111111,-0.08553877109220004,0.5011512072792972,0.30658583327172595,0.19226295944897687,A,1819.111816,1701.61792,1.0690483419450592
18,2021-12-18,Bologna,Juventus,A,-1.3782056938433904,0,0,0,-1.0,1.5,-5,6,0.6117206535272296,0.24954135715992265,0.13873798931284775,A,90016666.66666667,250466666.66666666,-1.0233310061009684,0.4779081724976651,0.31496678199268996,0.207125045509645,A,1590.176147,1811.724487,0.877714110732776
19,2021-12-22,Roma,Sampdoria,D,1.3301746423171603,0,0,1,1.5,-1.5,10,-8,0.14124993622115442,0.2519965328563494,0.6067535309224962,H,206000000.0,32122222.22222222,1.8583280971035,0.09293702074773702,0.2070158891282336,0.7000470901240294,H,1721.737427,1594.306274,1.0799289039240147
19,2021-12-22,Sassuolo,Bologna,A,0.36483768504489045,0,0,0,-1.5,-2.0,2,-7,0.24413601077973493,0.3158548431376741,0.440009146082591,H,141984444.44444445,78533333.33333333,0.5921943423254351,0.21319733700029336,0.3180141377675582,0.4687885252321485,H,1675.42334,1584.892212,1.0571213154525867
19,2021-12-21,Genoa,Atalanta,D,-1.2559266937811986,0,0,1,-2.0,1.0,-18,14,0.5423414280191451,0.2812734456866499,0.176385126294205,A,27028888.888888888,191355555.55555555,-1.9572269920717744,0.6424861810830574,0.240077943049827,0.11743587586711557,A,1529.377075,1798.99231,0.8501298568641463
19,2021-12-22,Empoli,Milan,A,-1.6841725440189401,0,0,0,0.0,0.0,-2,16,0.8138796522211319,0.1312671569619307,0.0548531908169374,A,62716666.666666664,281755555.5555556,-1.5024126423862918,0.7228964650940759,0.1931376104831326,0.0839659244227915,A,1578.665649,1783.217041,0.8852908045981375
19,2021-12-22,Venezia,Lazio,A,-1.113529505048233,0,0,0,-2.0,0.0,-14,3,0.5561971649204998,0.27540197943914646,0.16840085564035379,A,38274444.44444444,159174444.44444445,-1.4252183090813555,0.6036508493016577,0.2606485401433317,0.1357006105550106,A,1496.092041,1693.518066,0.8834225456677236
19,2021-12-22,Hellas Verona,Fiorentina,D,-0.6903112743925842,0,0,1,-2.0,1.5,2,9,0.3303444479099941,0.329955980324708,0.3396995717652978,H,68088888.8888889,176916666.66666666,-0.9548647708250935,0.4133015997459229,0.3332745830177058,0.25342381723637136,A,1596.240356,1651.763794,0.9663853644197266
19,2021-12-22,Internazionale,Torino,H,0.9852317415210369,0,0,2,2.0,0.0,33,5,0.1691650913548133,0.2759827850400375,0.5548521236051492,H,333333333.3333333,81194444.44444445,1.4122961636588913,0.16484689854374288,0.28734207751137253,0.5478110239448846,H,1886.570435,1597.762207,1.180757954303021
19,2021-12-21,Juventus,Cagliari,H,1.4756196612399175,0,0,2,2.0,-2.0,8,-21,0.1476032716825196,0.25797791276430504,0.5944188155531753,H,234033333.33333334,58405555.55555556,1.388052540669473,0.25735839336958455,0.3343479431367692,0.40829366349364626,H,1817.008423,1513.801392,1.2002951196916325
19,2021-12-22,Napoli,Spezia,A,1.9777449406025405,0,0,0,0.0,-2.0,22,-21,0.05156766194258575,0.12487244678527198,0.8235598912721422,H,219077777.7777778,35304444.44444445,1.8254179554803447,0.13548097888230712,0.2604199172337386,0.6040991038839543,H,1794.247437,1497.77478,1.1979420811184978
20,2022-01-06,Spezia,Hellas Verona,A,-0.509653508535813,0,0,0,-1.0,-2.0,-20,2,0.5392407679482168,0.2825529185219037,0.17820631352987948,A,36253333.333333336,62450000.0,-0.5438349054754263,0.42244196888851976,0.33117759789173445,0.24638043321974584,A,1513.134521,1596.895386,0.9475476817490159
20,2022-01-06,Milan,Roma,H,0.17766034114457624,0,0,2,1.0,1.0,18,10,0.2677560199561892,0.3225482434836348,0.40969573656017594,H,199366666.66666666,231766666.6666667,-0.15058544305446098,0.4228784181962587,0.33107309829438714,0.24604848350935415,A,1788.753662,1717.428467,1.0415302275294125
20,2022-01-06,Lazio,Empoli,D,1.1276328174088697,0,0,1,1.0,-1.0,5,-4,0.14426596346884707,0.2548763316432032,0.6008577048879498,H,203133333.3333333,45827777.777777776,1.4889721689129776,0.09968956414153529,0.21680881099035826,0.6835016248681065,H,1699.29187,1573.129028,1.0801986612378498
20,2022-01-06,Sampdoria,Cagliari,A,-0.22604350501399958,0,0,0,-2.0,-2.0,-8,-23,0.3857360173390645,0.3264427450634825,0.28782123759745304,A,42646666.666666664,69344444.44444445,-0.4861369192498962,0.582477060378922,0.27119764472450913,0.14632529489656887,A,1598.615234,1511.332153,1.057752414534914
20,2022-01-06,Sassuolo,Genoa,D,0.6419511671686289,0,0,1,-2.0,-2.0,-1,-18,0.16497278035069554,0.2727466236237812,0.5622805960255233,H,103116666.66666667,35814444.44444445,1.057509745175028,0.13322688844578615,0.25804811877071954,0.6087249927834943,H,1656.49231,1535.315674,1.0789262026383768
20,2022-01-06,Juventus,Napoli,D,0.11306035972761057,0,0,1,2.0,-1.0,10,21,0.45415511573287437,0.31211432493929747,0.23373055932782816,A,301877777.7777778,194966666.66666666,0.43719362233196324,0.2693364080650786,0.33719988690353925,0.3934637050313821,H,1819.477661,1778.887695,1.0228176101920814
21,2022-01-09,Roma,Juventus,A,-0.3714885239367567,0,0,0,0.0,1.5,8,10,0.34480160992059083,0.3298482844983105,0.32535010558109867,A,208233333.33333334,262250000.0,-0.230639001444992,0.31294538017209406,0.34279809675727513,0.3442565230706308,H,1709.846802,1817.496094,0.9407705511140427
21,2022-01-09,Genoa,Spezia,A,0.4354861243630222,0,0,0,-2.0,-2.0,-18,-21,0.20642441109550635,0.2997368770881399,0.49383871181635375,H,32227777.777777776,34168888.88888889,-0.058486803869854324,0.35849402200693936,0.341834174542455,0.2996718034506056,A,1539.391968,1506.518799,1.021820616524547
21,2022-01-09,Hellas Verona,Salernitana,A,0.7372713402449438,0,0,0,-1.0,-2.0,3,-31,0.18183460251944333,0.2850374713069467,0.53312792617361,H,58111111.11111111,10262222.222222222,1.7338874795786283,0.104351302053361,0.22325808424961985,0.6723906136970192,H,1603.511108,1428.278442,1.1226880283613494
21,2022-01-09,Internazionale,Lazio,H,0.7226206715014118,0,0,2,2.0,0.5,34,5,0.20350569758068873,0.29817802724748066,0.49831627517183064,H,386550000.0,180100000.0,0.7637489735845733,0.31820362055635765,0.3430146922753843,0.33878168716825807,D,1888.416748,1695.09668,1.1140466324316085
21,2022-01-10,Torino,Fiorentina,H,-0.12213846202012216,0,0,2,-1.0,1.0,4,9,0.2504823281093456,0.31789147421927805,0.4316261976713764,H,85986111.11111112,173161111.1111111,-0.7000366547230994,0.42060530222326437,0.331613032376674,0.2477816654000617,A,1595.915771,1651.108887,0.9665720919834161
21,2022-01-09,Napoli,Sampdoria,H,1.5886028065263065,0,0,2,-1.5,-2.0,21,-9,0.05949446460141167,0.1400293215848619,0.8004762138137264,H,155891111.1111111,33542222.222222224,1.5363527477516874,0.10323601309300255,0.22173771930587433,0.6750262676011232,H,1780.869263,1587.669189,1.121687865040505
21,2022-01-11,Cagliari,Bologna,H,-0.09741396739652716,0,0,2,-1.0,-1.0,-22,-4,0.3457858141322931,0.32981896048495957,0.3243952253827473,A,70283333.33333333,73511111.1111111,-0.04490187484880295,0.245281705071792,0.33082973262438187,0.4238885623038261,H,1522.278198,1603.823364,0.9491557687521005
21,2022-01-09,Empoli,Sassuolo,A,-0.8646327180126205,0,0,0,-1.5,-2.0,-4,-1,0.6243054656254791,0.24320504036369472,0.13248949401082621,A,53833333.333333336,112266666.66666667,-0.7349841397054604,0.5761865622617613,0.2742343126113591,0.14957912512687954,A,1577.324341,1652.416016,0.9545564347761685
21,2022-01-09,Venezia,Milan,A,-1.6700692316583035,0,0,0,-2.0,2.0,-16,20,0.6167658247255121,0.2470209060810814,0.13621326919340648,A,48820000.0,217538888.8888889,-1.4942375690703456,0.39947581312158875,0.3361036917276351,0.26442049515077615,A,1490.318237,1796.335449,0.8296436157454019
21,2022-01-09,Udinese,Atalanta,A,-1.3027548283524377,0,0,0,-1.0,0.5,-2,14,0.6455904344106912,0.23212514901117554,0.12228441657813327,A,59244444.44444445,200088888.8888889,-1.217089701287969,0.5620761817602413,0.28087603182024135,0.15704778641951733,A,1592.327026,1793.053711,0.888053166634895
22,2022-01-16,Sassuolo,Hellas Verona,A,0.5677837829958381,0,0,0,-1.0,-2.0,3,2,0.21786324321707892,0.3053946688176389,0.47674208796528217,H,101355555.55555555,66772222.222222224,0.4173475278788022,0.2400393241388265,0.3290909996148513,0.43086967624632216,H,1665.702515,1590.4375,1.0473234660274295
22,2022-01-17,Milan,Spezia,A,1.8969771175379706,1,0,0,2.0,-1.0,23,-20,0.07171935934101901,0.16166256008581043,0.7666180805731706,H,197727777.7777778,34160000.0,1.7558358560791991,0.18763011557896028,0.3036918817716634,0.5086780026493763,H,1800.349854,1516.19458,1.187413461140324
22,2022-01-16,Roma,Cagliari,H,1.1041311373031608,0,0,2,-1.0,0.0,7,-21,0.0769808443651701,0.170362360844998,0.7526567947898319,H,194584444.44444445,71990555.55555555,0.9943312929330494,0.158462065025351,0.2820835120042745,0.5594544229703745,H,1703.979858,1531.728149,1.1124557964887278
22,2022-01-17,Bologna,Napoli,A,-1.26514533411578,0,1,0,-2.0,-0.5,-5,22,0.6342698673492386,0.23807357653772798,0.1276565561130334,A,64955555.55555555,257622222.22222224,-1.3777909815591556,0.5367731551315295,0.2921658522021727,0.17106099266629782,A,1594.373413,1783.966309,0.8937239481241795
22,2022-01-15,Sampdoria,Torino,A,-0.688684186832041,0,0,0,-2.0,0.0,-10,8,0.4157437347314044,0.32136409659387916,0.2628921686747165,A,35982222.222222224,94822222.22222222,-0.9689788040948536,0.42998562909433047,0.32931662095972924,0.2406977499459403,A,1584.572144,1613.602417,0.9820090297993151
22,2022-01-16,Venezia,Empoli,D,0.014103312360636605,1,0,1,-2.0,-2.0,-19,-8,0.3131971460444576,0.3292603620489196,0.3575424919066228,H,45782222.222222224,57477777.777777776,-0.22750254499397674,0.32750644209564034,0.3431781300002043,0.3293154279041553,D,1486.303711,1564.037842,0.950299072750952
22,2022-01-15,Juventus,Udinese,H,1.702147310538368,1,0,2,2.0,-2.0,11,-6,0.11351569277779532,0.22183974320061722,0.6646445640215874,H,248344444.44444445,51666666.666666664,1.5700038431886933,0.1591267500889418,0.2826455944502594,0.5582276554607988,H,1823.362915,1584.55835,1.1507073343181082
22,2022-01-16,Atalanta,Internazionale,D,-0.37164524428509094,1,1,1,1.5,2.0,18,35,0.40190433890703176,0.3239568654171681,0.2741387956758001,A,212788888.8888889,307138888.8888889,-0.3669995098499973,0.3168295159961595,0.34296689592506124,0.34020358807877926,D,1800.822388,1891.489014,0.9520660044393998
22,2022-01-15,Salernitana,Lazio,A,-1.568055222637031,0,0,0,-1.0,-0.5,-30,4,0.7683200929179407,0.16059290826446082,0.0710869988175985,A,10601111.111111112,205711111.1111111,-2.965513993869356,0.9302802328108956,0.05211406115107675,0.01760570603802769,A,1441.351929,1692.024414,0.8518505507805278
22,2022-01-17,Fiorentina,Genoa,H,0.7644786585653751,1,1,2,0.0,-2.0,5,-19,0.21492252681651172,0.30400744988704953,0.4810700232964388,H,170555555.55555555,28333333.333333332,1.7950221148628713,0.09339351166959815,0.20769519258535607,0.6989112957450457,H,1633.422241,1529.716187,1.0677943103964813
23,2022-01-22,Genoa,Udinese,D,0.046828134571239105,0,1,1,-2.0,-2.0,-25,-8,0.3038960982985918,0.3284855622501301,0.36761833945127803,H,31466666.666666664,65632222.222222224,-0.7351379832831183,0.4679652169210204,0.3182822805018111,0.21375250257716844,A,1517.609375,1580.984497,0.9599141407646581
23,2022-01-22,Internazionale,Venezia,H,1.8361501765496449,1,0,2,1.5,-2.0,35,-19,0.08657369102654768,0.18533783399625087,0.7280884749772014,H,364400000.0,40280000.0,2.202397097535442,0.14555608524290184,0.27046676217213994,0.5839771525849582,H,1889.598633,1487.832764,1.270034293316584
23,2022-01-23,Milan,Juventus,D,-0.1938281827921804,0,1,1,1.0,2.0,22,13,0.31934277005730094,0.3296163615574441,0.35104086838525494,H,241783333.3333333,190677777.7777778,0.2374570322447634,0.2562650575583986,0.3340566090000417,0.40967833344155963,H,1785.300293,1826.936768,0.9772096792131559
23,2022-01-21,Hellas Verona,Bologna,H,-0.2029460979509476,0,0,2,-1.0,-2.0,4,-7,0.4374952467499848,0.3164799575041826,0.24602479574583253,A,74186666.66666667,77533333.33333333,-0.04412351190943111,0.4472280724269331,0.3246402393418012,0.22813168823126573,A,1605.330444,1588.680542,1.0104803335597219
23,2022-01-23,Torino,Sassuolo,D,0.00038902937662399706,0,1,1,1.0,-2.0,9,1,0.4917974545854681,0.30043710778108645,0.20776543763344546,A,92881111.1111111,130777777.77777778,-0.34217922973871584,0.6492805330064718,0.23632773571929044,0.11439173127423774,A,1621.491699,1650.80957,0.9822403070997462
23,2022-01-23,Spezia,Sampdoria,H,-0.38914213407623394,0,1,2,0.0,-2.0,-19,-11,0.5600688783884353,0.27371737645056504,0.16621374516099963,A,25947777.777777776,36383333.333333336,-0.3380248231505275,0.5049336535233357,0.30514217482102457,0.18992417165563968,A,1531.244141,1576.682861,0.9711808118652467
23,2022-01-22,Lazio,Atalanta,D,-0.3509754272163207,1,0,1,0.5,1.0,7,18,0.39553571500402157,0.3250078364624343,0.2794564485335442,A,205155555.55555555,158000000.0,0.2611734659505942,0.18000074953679598,0.29861862064117883,0.5213806298220252,H,1697.228516,1802.712769,0.9414858235799183
23,2022-01-23,Empoli,Roma,A,-1.5065122028743638,1,1,0,-2.0,0.0,-8,8,0.6790273731170244,0.2138587482253974,0.10711387865757815,A,59088888.88888889,198466666.66666666,-1.2115782584408663,0.5293547749438882,0.29531646863057104,0.1753287564255408,A,1562.508667,1707.455566,0.9151094166745655
23,2022-01-23,Cagliari,Fiorentina,D,-0.5847791438381637,0,1,1,-1.0,1.0,-22,11,0.3823290122871707,0.3268884479330764,0.2907825397797528,A,52627777.777777776,129275555.55555555,-0.8987021407586653,0.3290858564700083,0.3431786935834651,0.3277354499465266,D,1528.252441,1645.529053,0.9287301480419381
23,2022-01-23,Napoli,Salernitana,H,2.205362772311671,0,0,2,0.5,-2.0,24,-33,0.04340475124405851,0.10826679889677249,0.848328449859169,H,257066666.66666666,9295555.555555556,3.3197990659503933,0.028887585976329632,0.08174826583409603,0.8893641481895743,H,1789.65918,1436.147827,1.246152482602336
24,2022-02-06,Udinese,Torino,H,-0.689168331116492,0,0,2,-2.0,0.5,-8,9,0.3864007009554461,0.32635255354922477,0.28724674549532914,A,49811111.11111111,83622222.22222222,-0.5180712269979432,0.26551747334408143,0.33635714262324296,0.39812538403267556,H,1579.81543,1621.679077,0.9741849989965679
24,2022-02-06,Venezia,Napoli,A,-1.7508370547228733,0,0,0,-2.0,1.5,-20,27,0.6695808974678299,0.21912113714888226,0.11129796538328784,A,42982222.222222224,292984444.4444444,-1.9193329234618712,0.505486065141424,0.30492952789122096,0.189584406967355,A,1486.80249,1792.018799,0.8296801857378283
24,2022-02-06,Bologna,Empoli,D,0.4997950329677302,0,0,1,-2.0,-2.0,-8,-10,0.19274181570020701,0.2920051438318465,0.5152530404679465,H,72977777.77777778,49538888.88888889,0.38739698555733,0.21572319985732955,0.31922019117768685,0.4650566089649836,H,1581.749756,1555.811157,1.0166720741674176
24,2022-02-06,Juventus,Hellas Verona,H,1.581151791794338,0,0,2,1.5,0.0,13,5,0.07531013955149526,0.16763819130173402,0.7570516691467708,H,324300000.0,57211111.11111111,1.734920883597396,0.06329562957490659,0.15702760157649628,0.7796767688485972,H,1826.395386,1612.26123,1.1328160424722238
24,2022-02-07,Salernitana,Spezia,D,-0.2276178317091309,0,0,1,-2.0,1.0,-36,-18,0.23143547046480906,0.31121995907509503,0.4573445704600959,H,21368888.888888888,30463333.333333332,-0.3545877006053772,0.21659756620920378,0.31962941083702046,0.46377302295377576,H,1433.788208,1539.715088,0.9312035838152416
24,2022-02-06,Sampdoria,Sassuolo,H,-0.6882951574554173,0,0,2,-2.0,-2.0,-12,1,0.5375733556244576,0.2832356478823207,0.17919099649322168,A,41483333.33333333,134050000.0,-1.172921124536477,0.6387759891711585,0.24210749681233623,0.11911651401650525,A,1568.211792,1650.622192,0.9500731297571213
24,2022-02-06,Atalanta,Cagliari,A,1.0762271790539875,0,0,0,0.5,-1.5,18,-22,0.1529915757652529,0.26280165479339807,0.5842067694413491,H,191652222.2222222,50925555.55555555,1.3253175156278945,0.23572368571369512,0.32755976544517,0.4367165488411349,H,1800.370728,1530.906372,1.1760162221076707
24,2022-02-05,Fiorentina,Lazio,A,-0.1404726079995029,0,0,0,0.5,0.0,11,7,0.38725459812269447,0.3262351466066984,0.28651025527060714,A,98055555.55555555,204144444.44444445,-0.7332935928182372,0.6293272195336392,0.2472164867374318,0.12345629372892897,A,1642.875122,1699.570679,0.9666412478748111
24,2022-02-05,Roma,Genoa,D,1.2838306520303722,0,0,1,1.0,-2.0,10,-25,0.1489681212360379,0.2592210397705573,0.5918108389934048,H,201966666.6666667,35588888.88888889,1.7360691880039407,0.1606032636462938,0.2838819019974829,0.5555148343562233,H,1714.153198,1518.778442,1.1286394055888238
24,2022-02-05,Internazionale,Milan,A,0.16608094489134126,0,0,0,2.0,0.5,36,22,0.3490860500603947,0.3297007259319964,0.3212132240076089,A,394966666.6666667,280033333.3333333,0.3438927294518929,0.3602082690306378,0.3416803172357587,0.29811141373360345,A,1890.629028,1785.841675,1.058676731799307
25,2022-02-13,Milan,Sampdoria,H,1.5078349834617366,1,0,2,1.5,-1.0,23,-8,0.10298567325308806,0.20849179274089968,0.6885225340060123,H,262866666.66666666,42200000.0,1.8292267117334509,0.11642724698127112,0.23884601072467415,0.6447267422940547,H,1797.150635,1586.885986,1.1325014215608555
25,2022-02-12,Lazio,Bologna,H,0.6278377844411396,1,0,2,1.0,-2.0,10,-8,0.295514298902813,0.3275347307951054,0.3769509703020816,H,200166666.66666666,83566666.66666667,0.8735056363557904,0.2946420425425023,0.34130674762050456,0.3640512098369932,H,1711.897095,1580.339722,1.0832462610213376
25,2022-02-13,Empoli,Cagliari,D,-0.402381065571203,0,0,1,-2.0,-0.5,-10,-21,0.3546033770117012,0.3294355414994671,0.31596108148883173,A,54406666.666666664,61425000.0,-0.12133022303425577,0.35265463418488713,0.34229807125096007,0.30504729456415286,A,1557.221191,1545.671997,1.0074719565486183
25,2022-02-13,Hellas Verona,Udinese,H,0.12099551874402976,0,0,2,-1.0,-1.0,3,-6,0.28320925070549163,0.3256841288960215,0.39110662039848687,H,74777777.77777778,57715555.55555555,0.2589940214444965,0.28733577036841484,0.3403750784542967,0.37228915117728845,H,1608.129883,1591.817505,1.0102476433063223
25,2022-02-14,Spezia,Fiorentina,A,-1.199964782928397,0,1,0,0.5,-0.5,-18,8,0.7456443126053458,0.17468105053719007,0.07967463685746412,A,31017777.77777778,120488888.88888888,-1.3569970234755593,0.692402485802735,0.21156815950336327,0.09602935469390173,A,1537.433472,1630.548706,0.9428933133629435
25,2022-02-13,Genoa,Salernitana,D,0.663103956072153,0,0,1,-2.0,-2.0,-25,-36,0.1611271587071771,0.2696688058722308,0.5692040354205921,H,36912222.222222224,20328888.888888888,0.5964997493595854,0.21664211657158022,0.31965014803645847,0.46370773539196136,H,1524.376587,1436.069946,1.0614918801455093
25,2022-02-12,Torino,Venezia,A,0.850918435028608,0,0,0,-0.5,-2.0,7,-22,0.17755198919701792,0.2820957349362932,0.540352275866689,H,82566666.66666667,50220000.0,0.49719269409776534,0.4046096680293471,0.33510254494522923,0.2602877870254236,A,1609.677002,1483.576294,1.0849977911550532
25,2022-02-13,Sassuolo,Roma,D,-0.6418794848617432,1,1,1,-2.0,0.5,-3,10,0.3715742449267231,0.32810936690968906,0.30031638816358786,A,114250000.0,194055555.55555555,-0.5297554571363532,0.28740949023009305,0.3403854780877574,0.37220503168214963,H,1631.94812,1708.555054,0.9551627360086227
25,2022-02-13,Atalanta,Juventus,D,-0.39939248218593004,1,1,1,-0.5,2.0,17,15,0.29943505279258864,0.3280099527024144,0.37255499450499696,H,199755555.55555555,345266666.6666667,-0.5472226685186019,0.3830973590197222,0.33889092372639973,0.2780117172538781,A,1785.605103,1830.526733,0.9754597246846108
25,2022-02-12,Napoli,Internazionale,D,-0.08531312182677145,0,1,1,2.0,1.0,29,35,0.3986787970051636,0.3245006130996717,0.27682058989516467,A,325038888.8888889,373672222.2222222,-0.13943416868026226,0.3766453242108389,0.3398119934739194,0.28354268231524166,A,1795.244995,1879.320068,0.9552630366526794
26,2022-02-20,Internazionale,Sassuolo,A,0.9856207708976608,1,0,0,0.5,-2.0,35,-3,0.18728133082869966,0.2886093349259393,0.524109334245361,H,340866666.6666667,130981111.11111112,0.9564382711645321,0.3420049954506246,0.3428977925388707,0.3150972120105047,D,1869.915161,1632.083984,1.1457223888792232
26,2022-02-19,Roma,Hellas Verona,D,1.2096632678575814,0,0,1,0.0,0.0,10,7,0.08471198078885878,0.18251827607546056,0.7327697431356807,H,186742222.2222222,78222222.22222222,0.8701753962500219,0.12548625328287563,0.24954223188184363,0.6249715148352807,H,1705.871094,1620.599976,1.0526170055922548
26,2022-02-21,Cagliari,Napoli,D,-1.3625593015123068,0,1,1,-1.0,1.5,-21,29,0.6067581123920556,0.25199428044639194,0.1412476071615525,A,56554444.44444445,221455555.55555555,-1.365018124576584,0.3516155696814671,0.34237073681066466,0.3060136935078682,A,1545.511353,1798.035767,0.8595554000456099
26,2022-02-20,Fiorentina,Atalanta,H,-0.4914480352158237,0,0,2,0.5,-1.0,9,17,0.5632625477225092,0.27231368390788524,0.1644237683696056,A,129766666.66666667,216188888.8888889,-0.5104145451928106,0.5221287824966969,0.2983125920724342,0.17955862543086887,A,1635.575073,1787.239014,0.9151406500126904
26,2022-02-18,Juventus,Torino,D,1.012978979421876,0,0,1,1.5,-1.5,15,6,0.20063129428300083,0.2965956008668966,0.5027731048501025,H,328655555.5555556,106411111.1111111,1.127700259545616,0.18455762436927967,0.30169551390517757,0.5137468617255427,H,1827.815186,1595.522949,1.1455900318736187
26,2022-02-20,Venezia,Genoa,D,-0.20857823848335516,0,0,1,-1.0,-2.0,-21,-25,0.4393426868152476,0.3160217539088527,0.24463555927589975,A,44017777.777777776,30136666.666666668,0.3788510006387918,0.2831277635107697,0.3397470421880911,0.3771251943011393,H,1494.251709,1519.892822,0.9831296571515751
26,2022-02-21,Bologna,Spezia,H,0.7125996064867606,0,0,2,-2.0,-0.5,-11,-19,0.11062901706998726,0.2182915692504732,0.6710794136795395,H,83438888.8888889,27575555.555555556,1.1071847823051164,0.07826974470005356,0.1837835358795073,0.7379467194204392,H,1571.819458,1529.859131,1.027427575617745
26,2022-02-19,Sampdoria,Empoli,H,0.1763375605572034,0,0,2,-2.0,-2.0,-9,-10,0.2686749102735196,0.3227611017564754,0.4085639879700051,H,34572222.222222224,52927777.777777776,-0.4258777671375615,0.46586831882465596,0.31895992516457794,0.2151717560107661,A,1582.75354,1554.83374,1.0179567752369458
26,2022-02-20,Udinese,Lazio,D,-0.9517794011361169,0,1,1,-2.0,2.0,-10,13,0.3819876217425749,0.32693156814835017,0.291080810109075,A,65335555.55555555,156967777.7777778,-0.8765041636106775,0.2758127780140872,0.33849113311110846,0.38569608887480433,H,1576.799194,1715.824341,0.9189747203848532
26,2022-02-19,Salernitana,Milan,D,-2.1245949492471015,0,0,1,-2.0,2.0,-36,24,0.746758620244052,0.17399711879198587,0.07924426096396209,A,17712222.222222224,305766666.6666667,-2.8485673615381644,0.7237921454839343,0.19258554715220588,0.08362230736385978,A,1438.005493,1798.735107,0.7994537313492264
27,2022-02-27,Hellas Verona,Venezia,H,0.2827456226561459,0,0,2,-0.5,-1.5,7,-21,0.28927704012339395,0.32666586304027523,0.3840570968363308,H,74705555.55555555,53911111.11111111,0.3262178611999838,0.43312636851429126,0.3285079969475712,0.23836563453813758,A,1621.842773,1492.485229,1.0866725790557221
